Date,TCBX
2025-08-25,39.54999923706055
2025-08-26,39.97999954223633
2025-08-27,39.9900016784668
2025-08-28,40.0099983215332
2025-08-29,39.83000183105469
2025-09-02,39.790000915527344
2025-09-03,39.400001525878906
2025-09-04,40.38999938964844
2025-09-05,39.97999954223633
2025-09-08,39.72999954223633
2025-09-09,39.21500015258789
2025-09-10,39.400001525878906
2025-09-11,39.849998474121094
2025-09-12,39.58000183105469
2025-09-15,39.459999084472656
2025-09-16,39.599998474121094
2025-09-17,40.0
2025-09-18,41.0
2025-09-19,40.279998779296875
