Date,FIBK
2017-08-15,24.466751098632812
2017-08-16,24.29707908630371
2017-08-17,23.788053512573242
2017-08-18,23.754119873046875
2017-08-21,23.855924606323242
2017-08-22,23.95772933959961
2017-08-23,24.059534072875977
2017-08-24,24.229198455810547
2017-08-25,24.29707908630371
2017-08-28,24.025598526000977
2017-08-29,23.95772933959961
2017-08-30,24.025598526000977
2017-08-31,23.889860153198242
2017-09-01,24.229198455810547
2017-09-05,23.414775848388672
2017-09-06,23.55051612854004
2017-09-07,22.837892532348633
2017-09-08,23.0754337310791
2017-09-11,23.55051612854004
2017-09-12,24.29707908630371
2017-09-13,24.229198455810547
2017-09-14,23.92379379272461
2017-09-15,24.059534072875977
2017-09-18,24.29707908630371
2017-09-19,24.50067901611328
2017-09-20,24.63642120361328
2017-09-21,24.84002685546875
2017-09-22,25.043636322021484
2017-09-25,24.873966217041016
2017-09-26,25.111501693725586
2017-09-27,25.959854125976562
2017-09-28,25.416906356811523
2017-09-29,25.959854125976562
2017-10-02,26.401012420654297
2017-10-03,26.333141326904297
2017-10-04,25.85805892944336
2017-10-05,25.99379539489746
2017-10-06,25.92592430114746
2017-10-09,25.92592430114746
2017-10-10,26.367076873779297
2017-10-11,26.16346549987793
2017-10-12,26.061674118041992
2017-10-13,25.85805892944336
2017-10-16,26.027732849121094
2017-10-17,25.688383102416992
2017-10-18,25.891992568969727
2017-10-19,25.92592430114746
2017-10-20,26.333141326904297
2017-10-23,25.92592430114746
2017-10-24,26.027732849121094
2017-10-25,25.92592430114746
2017-10-26,26.19739532470703
2017-10-27,26.333141326904297
2017-10-30,25.779979705810547
2017-10-31,26.838491439819336
2017-11-01,26.39460563659668
2017-11-02,26.667766571044922
2017-11-03,26.497041702270508
2017-11-06,26.633623123168945
2017-11-07,25.814125061035156
2017-11-08,25.643396377563477
2017-11-09,25.165355682373047
2017-11-10,24.994632720947266
2017-11-13,25.404375076293945
2017-11-14,25.643396377563477
2017-11-15,25.643396377563477
2017-11-16,25.609256744384766
2017-11-17,25.882417678833008
2017-11-20,26.155582427978516
2017-11-21,26.39460563659668
2017-11-22,26.019001007080078
2017-11-24,25.779979705810547
2017-11-27,26.053146362304688
2017-11-28,26.975080490112305
2017-11-29,27.657997131347656
2017-11-30,27.11165428161621
2017-12-01,26.975080490112305
2017-12-04,27.35068130493164
2017-12-05,26.838491439819336
2017-12-06,26.70191192626953
2017-12-07,27.0775203704834
2017-12-08,27.009218215942383
2017-12-11,26.87263298034668
2017-12-12,27.14580726623535
2017-12-13,26.838491439819336
2017-12-14,26.497041702270508
2017-12-15,27.043378829956055
2017-12-18,27.657997131347656
2017-12-19,27.58970069885254
2017-12-20,27.657997131347656
2017-12-21,28.101890563964844
2017-12-22,28.067737579345703
2017-12-26,27.965295791625977
2017-12-27,27.72628402709961
2017-12-28,27.94481086730957
2017-12-29,27.35068130493164
2018-01-02,27.453121185302734
2018-01-03,27.248247146606445
2018-01-04,27.521413803100586
2018-01-05,27.86286735534668
2018-01-08,27.58970069885254
2018-01-09,27.897016525268555
2018-01-10,28.272615432739258
2018-01-11,28.716510772705078
2018-01-12,28.98967742919922
2018-01-16,28.682371139526367
2018-01-17,28.955528259277344
2018-01-18,28.682371139526367
2018-01-19,29.092105865478516
2018-01-22,29.228702545166016
2018-01-23,29.057964324951172
2018-01-24,28.784801483154297
2018-01-25,28.682371139526367
2018-01-26,28.716510772705078
2018-01-29,28.545774459838867
2018-01-30,28.37505340576172
2018-01-31,28.57992172241211
2018-02-01,28.784801483154297
2018-02-02,28.477487564086914
2018-02-05,27.248247146606445
2018-02-06,27.35068130493164
2018-02-07,27.760433197021484
2018-02-08,26.804357528686523
2018-02-09,27.547197341918945
2018-02-12,27.444026947021484
2018-02-13,27.547197341918945
2018-02-14,28.063064575195312
2018-02-15,28.063064575195312
2018-02-16,28.269411087036133
2018-02-20,27.787939071655273
2018-02-21,28.235015869140625
2018-02-22,27.615982055664062
2018-02-23,27.787939071655273
2018-02-26,27.82232666015625
2018-02-27,27.444026947021484
2018-02-28,27.16889762878418
2018-03-01,27.237682342529297
2018-03-02,27.650371551513672
2018-03-05,27.82232666015625
2018-03-06,27.994281768798828
2018-03-07,28.303800582885742
2018-03-08,28.097450256347656
2018-03-09,28.578935623168945
2018-03-12,28.406972885131836
2018-03-13,28.303800582885742
2018-03-14,28.1318416595459
2018-03-15,28.303800582885742
2018-03-16,28.613313674926758
2018-03-19,28.37258529663086
2018-03-20,28.16623306274414
2018-03-21,28.063064575195312
2018-03-22,27.237682342529297
2018-03-23,26.412302017211914
2018-03-26,27.100116729736328
2018-03-27,26.859378814697266
2018-03-28,27.16889762878418
2018-03-29,27.203289031982422
2018-04-02,26.962547302246094
2018-04-03,27.340852737426758
2018-04-04,27.581586837768555
2018-04-05,27.753541946411133
2018-04-06,27.03132438659668
2018-04-09,26.92816162109375
2018-04-10,27.409629821777344
2018-04-11,27.27207374572754
2018-04-12,27.547197341918945
2018-04-13,27.16889762878418
2018-04-16,27.47842025756836
2018-04-17,27.203289031982422
2018-04-18,27.13450813293457
2018-04-19,27.444026947021484
2018-04-20,27.512802124023438
2018-04-23,27.82232666015625
2018-04-24,28.028667449951172
2018-04-25,27.581586837768555
2018-04-26,28.475759506225586
2018-04-27,28.406972885131836
2018-04-30,27.85672378540039
2018-05-01,27.994281768798828
2018-05-02,28.097450256347656
2018-05-03,27.85672378540039
2018-05-04,28.1318416595459
2018-05-07,28.235015869140625
2018-05-08,28.682098388671875
2018-05-09,28.854055404663086
2018-05-10,28.785268783569336
2018-05-11,28.94453239440918
2018-05-14,29.013784408569336
2018-05-15,29.256145477294922
2018-05-16,29.567750930786133
2018-05-17,29.810102462768555
2018-05-18,29.775487899780273
2018-05-21,30.329437255859375
2018-05-22,30.46794891357422
2018-05-23,30.502553939819336
2018-05-24,30.502553939819336
2018-05-25,30.502553939819336
2018-05-29,30.087085723876953
2018-05-30,30.502553939819336
2018-05-31,30.225576400756836
2018-06-01,30.433311462402344
2018-06-04,30.537187576293945
2018-06-05,30.537187576293945
2018-06-06,30.814163208007812
2018-06-07,30.848779678344727
2018-06-08,30.987274169921875
2018-06-11,30.260194778442383
2018-06-12,29.913976669311523
2018-06-13,29.844715118408203
2018-06-14,29.879356384277344
2018-06-15,29.775487899780273
2018-06-18,29.879356384277344
2018-06-19,30.156330108642578
2018-06-20,30.190950393676758
2018-06-21,30.052465438842773
2018-06-22,29.983217239379883
2018-06-25,29.775487899780273
2018-06-26,29.844715118408203
2018-06-27,29.36000633239746
2018-06-28,29.463886260986328
2018-06-29,29.221513748168945
2018-07-02,29.567750930786133
2018-07-03,29.42925262451172
2018-07-05,29.637001037597656
2018-07-06,29.844715118408203
2018-07-09,30.39869499206543
2018-07-10,29.983217239379883
2018-07-11,29.775487899780273
2018-07-12,29.394634246826172
2018-07-13,29.152271270751953
2018-07-16,29.394634246826172
2018-07-17,29.36000633239746
2018-07-18,29.567750930786133
2018-07-19,29.567750930786133
2018-07-20,29.879356384277344
2018-07-23,30.46794891357422
2018-07-24,30.225576400756836
2018-07-25,29.671615600585938
2018-07-26,30.36406898498535
2018-07-27,30.017837524414062
2018-07-30,30.017837524414062
2018-07-31,29.879356384277344
2018-08-01,30.329437255859375
2018-08-02,30.433311462402344
2018-08-03,29.879356384277344
2018-08-06,29.913976669311523
2018-08-07,30.017837524414062
2018-08-08,30.294828414916992
2018-08-09,30.315732955932617
2018-08-10,30.315732955932617
2018-08-13,30.24603843688965
2018-08-14,30.838420867919922
2018-08-15,31.047487258911133
2018-08-16,31.465639114379883
2018-08-17,31.639869689941406
2018-08-20,31.74440574645996
2018-08-21,32.16255187988281
2018-08-22,32.19739532470703
2018-08-23,32.44131851196289
2018-08-24,32.2670783996582
2018-08-27,32.09285354614258
2018-08-28,31.779247283935547
2018-08-29,32.09285354614258
2018-08-30,32.12770462036133
2018-08-31,32.371620178222656
2018-09-04,32.58069610595703
2018-09-05,32.72007751464844
2018-09-06,32.40647888183594
2018-09-07,32.30194091796875
2018-09-10,31.918624877929688
2018-09-11,31.98832130432129
2018-09-12,31.814098358154297
2018-09-13,31.639869689941406
2018-09-14,32.19739532470703
2018-09-17,32.058006286621094
2018-09-18,32.023162841796875
2018-09-19,31.953466415405273
2018-09-20,32.371620178222656
2018-09-21,31.84894371032715
2018-09-24,31.74440574645996
2018-09-25,31.67470932006836
2018-09-26,31.186870574951172
2018-09-27,31.186870574951172
2018-09-28,31.221712112426758
2018-10-01,30.99173355102539
2018-10-02,30.922042846679688
2018-10-03,31.807125091552734
2018-10-04,31.904687881469727
2018-10-05,31.67470932006836
2018-10-08,31.834999084472656
2018-10-09,32.05103302001953
2018-10-10,31.98832130432129
2018-10-11,31.09627342224121
2018-10-12,30.106651306152344
2018-10-15,30.301795959472656
2018-10-16,30.712976455688477
2018-10-17,30.754793167114258
2018-10-18,30.106651306152344
2018-10-19,30.023021697998047
2018-10-22,29.17278480529785
2018-10-23,29.082189559936523
2018-10-24,28.022884368896484
2018-10-25,29.012500762939453
2018-10-26,28.55950164794922
2018-10-29,28.998563766479492
2018-10-30,29.068254470825195
2018-10-31,28.894025802612305
2018-11-01,29.033409118652344
2018-11-02,29.34702491760254
2018-11-05,29.709421157836914
2018-11-06,29.800012588500977
2018-11-07,29.61184310913086
