Date,VEL
2023-02-13,10.130000114440918
2023-02-14,10.029999732971191
2023-02-15,9.899999618530273
2023-02-16,9.84000015258789
2023-02-17,9.75
2023-02-21,9.619999885559082
2023-02-22,9.710000038146973
2023-02-23,9.680000305175781
2023-02-24,9.729999542236328
2023-02-27,9.720000267028809
2023-02-28,9.640000343322754
2023-03-01,9.729999542236328
2023-03-02,9.569999694824219
2023-03-03,9.5
2023-03-06,9.300000190734863
2023-03-07,9.300000190734863
2023-03-08,9.0
2023-03-09,8.84000015258789
2023-03-10,8.369999885559082
2023-03-13,7.949999809265137
2023-03-14,7.929999828338623
2023-03-15,8.619999885559082
2023-03-16,8.75
2023-03-17,8.390000343322754
2023-03-20,8.420000076293945
2023-03-21,8.90999984741211
2023-03-22,8.710000038146973
2023-03-23,8.609999656677246
2023-03-24,9.130000114440918
2023-03-27,8.989999771118164
2023-03-28,8.890000343322754
2023-03-29,9.0
2023-03-30,8.949999809265137
2023-03-31,9.029999732971191
2023-04-03,8.949999809265137
2023-04-04,8.720000267028809
2023-04-05,8.920000076293945
2023-04-06,8.90999984741211
2023-04-10,8.930000305175781
2023-04-11,8.960000038146973
2023-04-12,8.960000038146973
2023-04-13,8.949999809265137
2023-04-14,8.9399995803833
2023-04-17,8.960000038146973
2023-04-18,8.90999984741211
2023-04-19,8.930000305175781
2023-04-20,8.979999542236328
2023-04-21,8.979999542236328
2023-04-24,8.9399995803833
2023-04-25,8.210000038146973
2023-04-26,8.789999961853027
2023-04-27,8.970000267028809
2023-04-28,9.119999885559082
2023-05-01,8.800000190734863
2023-05-02,8.510000228881836
2023-05-03,8.649999618530273
2023-05-04,8.550000190734863
2023-05-05,8.989999771118164
2023-05-08,8.890000343322754
2023-05-09,8.960000038146973
2023-05-10,8.920000076293945
2023-05-11,8.84000015258789
2023-05-12,8.890000343322754
2023-05-15,9.050000190734863
2023-05-16,8.84000015258789
2023-05-17,8.970000267028809
2023-05-18,9.050000190734863
2023-05-19,9.010000228881836
2023-05-22,9.050000190734863
2023-05-23,8.989999771118164
2023-05-24,8.880000114440918
2023-05-25,8.970000267028809
2023-05-26,9.0
2023-05-30,8.9399995803833
2023-05-31,8.970000267028809
2023-06-01,8.739999771118164
2023-06-02,9.369999885559082
2023-06-05,9.470000267028809
2023-06-06,10.770000457763672
2023-06-07,11.239999771118164
2023-06-08,11.09000015258789
2023-06-09,10.989999771118164
2023-06-12,11.069999694824219
2023-06-13,11.470000267028809
2023-06-14,10.5600004196167
2023-06-15,11.5
2023-06-16,11.649999618530273
2023-06-20,11.34000015258789
2023-06-21,11.350000381469727
2023-06-22,11.34000015258789
2023-06-23,12.5
2023-06-26,12.25
2023-06-27,11.760000228881836
2023-06-28,11.710000038146973
2023-06-29,12.130000114440918
2023-06-30,11.529999732971191
2023-07-03,11.779999732971191
2023-07-05,11.9399995803833
2023-07-06,11.029999732971191
2023-07-07,11.279999732971191
2023-07-10,12.0
2023-07-11,11.84000015258789
2023-07-12,11.84000015258789
2023-07-13,11.90999984741211
2023-07-14,11.84000015258789
2023-07-17,12.050000190734863
2023-07-18,12.140000343322754
2023-07-19,12.399999618530273
2023-07-20,12.09000015258789
2023-07-21,12.15999984741211
2023-07-24,12.050000190734863
2023-07-25,12.460000038146973
2023-07-26,12.3100004196167
2023-07-27,12.170000076293945
2023-07-28,12.100000381469727
2023-07-31,12.380000114440918
2023-08-01,12.399999618530273
2023-08-02,12.479999542236328
2023-08-03,12.0600004196167
2023-08-04,13.0
2023-08-07,13.229999542236328
2023-08-08,14.489999771118164
2023-08-09,13.850000381469727
2023-08-10,13.920000076293945
2023-08-11,13.619999885559082
2023-08-14,13.390000343322754
2023-08-15,13.229999542236328
2023-08-16,13.329999923706055
2023-08-17,13.199999809265137
2023-08-18,12.75
2023-08-21,12.699999809265137
2023-08-22,12.800000190734863
2023-08-23,12.619999885559082
2023-08-24,12.079999923706055
2023-08-25,12.109999656677246
2023-08-28,12.1899995803833
2023-08-29,12.449999809265137
2023-08-30,12.319999694824219
2023-08-31,12.390000343322754
2023-09-01,12.199999809265137
2023-09-05,12.510000228881836
2023-09-06,11.75
2023-09-07,11.680000305175781
2023-09-08,11.75
2023-09-11,11.25
2023-09-12,11.0
2023-09-13,10.779999732971191
2023-09-14,11.039999961853027
2023-09-15,11.470000267028809
2023-09-18,11.979999542236328
2023-09-19,11.3100004196167
2023-09-20,11.960000038146973
2023-09-21,11.199999809265137
2023-09-22,11.180000305175781
2023-09-25,11.260000228881836
2023-09-26,11.449999809265137
2023-09-27,11.359999656677246
2023-09-28,11.329999923706055
2023-09-29,11.300000190734863
2023-10-02,10.859999656677246
2023-10-03,10.949999809265137
2023-10-04,11.420000076293945
2023-10-05,11.34000015258789
2023-10-06,11.5600004196167
2023-10-09,11.020000457763672
2023-10-10,11.25
2023-10-11,11.289999961853027
2023-10-12,11.170000076293945
2023-10-13,11.039999961853027
2023-10-16,11.270000457763672
2023-10-17,11.260000228881836
