Date,PGY
2025-01-22,9.119999885559082
2025-01-23,9.15999984741211
2025-01-24,9.65999984741211
2025-01-27,9.300000190734863
2025-01-28,9.210000038146973
2025-01-29,8.979999542236328
2025-01-30,9.630000114440918
2025-01-31,9.279999732971191
2025-02-03,9.449999809265137
2025-02-04,10.109999656677246
2025-02-05,10.449999809265137
2025-02-06,11.069999694824219
2025-02-07,12.5
2025-02-10,13.010000228881836
2025-02-11,11.3149995803833
2025-02-12,11.779999732971191
2025-02-13,14.640000343322754
2025-02-14,15.369999885559082
2025-02-18,16.950000762939453
2025-02-19,16.5
2025-02-20,16.059999465942383
2025-02-21,14.5
2025-02-24,13.569999694824219
2025-02-25,12.859999656677246
2025-02-26,13.380000114440918
2025-02-27,12.680000305175781
2025-02-28,12.829999923706055
2025-03-03,11.600000381469727
2025-03-04,10.960000038146973
2025-03-05,11.520000457763672
2025-03-06,10.770000457763672
2025-03-07,10.569999694824219
2025-03-10,9.569999694824219
2025-03-11,9.890000343322754
2025-03-12,10.239999771118164
2025-03-13,9.670000076293945
2025-03-14,10.5600004196167
2025-03-17,11.479999542236328
2025-03-18,11.350000381469727
2025-03-19,11.1899995803833
2025-03-20,11.3100004196167
2025-03-21,11.369999885559082
2025-03-24,12.4399995803833
2025-03-25,12.359999656677246
2025-03-26,11.779999732971191
2025-03-27,11.5600004196167
2025-03-28,10.65999984741211
2025-03-31,10.479999542236328
2025-04-01,10.5600004196167
2025-04-02,11.100000381469727
2025-04-03,9.645000457763672
2025-04-04,9.600000381469727
2025-04-07,9.420000076293945
2025-04-08,8.880000114440918
2025-04-09,10.140000343322754
2025-04-10,9.449999809265137
2025-04-11,9.4399995803833
2025-04-14,9.479999542236328
2025-04-15,9.989999771118164
2025-04-16,9.289999961853027
2025-04-17,9.449999809265137
2025-04-21,8.979999542236328
2025-04-22,9.380000114440918
2025-04-23,10.109999656677246
2025-04-24,10.90999984741211
2025-04-25,11.210000038146973
2025-04-28,11.020000457763672
2025-04-29,11.470000267028809
2025-04-30,10.960000038146973
2025-05-01,11.359999656677246
2025-05-02,11.84000015258789
2025-05-05,11.630000114440918
2025-05-06,11.489999771118164
2025-05-07,11.25
2025-05-08,13.869999885559082
2025-05-09,14.579999923706055
2025-05-12,15.350000381469727
2025-05-13,14.960000038146973
2025-05-14,15.0600004196167
2025-05-15,14.039999961853027
2025-05-16,14.300000190734863
2025-05-19,14.430000305175781
2025-05-20,14.550000190734863
2025-05-21,14.050000190734863
2025-05-22,15.270000457763672
2025-05-23,15.720000267028809
2025-05-27,16.920000076293945
2025-05-28,17.100000381469727
2025-05-29,17.1299991607666
2025-05-30,16.440000534057617
2025-06-02,16.719999313354492
2025-06-03,17.149999618530273
2025-06-04,17.760000228881836
2025-06-05,16.75
2025-06-06,17.510000228881836
2025-06-09,17.309999465942383
2025-06-10,17.989999771118164
2025-06-11,18.190000534057617
2025-06-12,18.459999084472656
2025-06-13,17.940000534057617
2025-06-16,18.670000076293945
2025-06-17,18.350000381469727
2025-06-18,18.850000381469727
2025-06-20,18.469999313354492
2025-06-23,18.739999771118164
2025-06-24,19.959999084472656
2025-06-25,19.18000030517578
2025-06-26,19.510000228881836
2025-06-27,21.389999389648438
2025-06-30,21.31999969482422
2025-07-01,22.59000015258789
2025-07-02,22.18000030517578
2025-07-03,22.15999984741211
2025-07-07,22.40999984741211
2025-07-08,21.959999084472656
2025-07-09,23.3700008392334
2025-07-10,23.549999237060547
2025-07-11,23.010000228881836
2025-07-14,23.690000534057617
2025-07-15,23.489999771118164
2025-07-16,23.530000686645508
2025-07-17,29.5
2025-07-18,31.1200008392334
2025-07-21,31.309999465942383
2025-07-22,31.65999984741211
2025-07-23,33.63999938964844
2025-07-24,32.20000076293945
2025-07-25,31.469999313354492
2025-07-28,31.09000015258789
2025-07-29,29.079999923706055
2025-07-30,29.940000534057617
2025-07-31,30.049999237060547
2025-08-01,29.1200008392334
2025-08-04,32.209999084472656
2025-08-05,32.72999954223633
2025-08-06,31.360000610351562
2025-08-07,30.6200008392334
2025-08-08,28.670000076293945
2025-08-11,28.110000610351562
2025-08-12,31.549999237060547
2025-08-13,33.93000030517578
2025-08-14,33.52000045776367
2025-08-15,33.29999923706055
2025-08-18,33.970001220703125
2025-08-19,31.239999771118164
2025-08-20,30.290000915527344
2025-08-21,29.770000457763672
2025-08-22,33.7599983215332
2025-08-25,33.95000076293945
2025-08-26,34.47999954223633
2025-08-27,34.709999084472656
2025-08-28,37.720001220703125
2025-08-29,36.880001068115234
2025-09-02,36.36000061035156
2025-09-03,35.290000915527344
2025-09-04,37.18000030517578
2025-09-05,37.2599983215332
2025-09-08,37.209999084472656
2025-09-09,37.720001220703125
2025-09-10,36.90999984741211
2025-09-11,38.130001068115234
2025-09-12,39.65999984741211
2025-09-15,41.95000076293945
2025-09-16,41.59000015258789
2025-09-17,41.95000076293945
2025-09-18,43.810001373291016
2025-09-19,42.29999923706055
