Date,ONON
2025-06-24,52.459999084472656
2025-06-25,51.47999954223633
2025-06-26,51.59000015258789
2025-06-27,52.4900016784668
2025-06-30,52.04999923706055
2025-07-01,52.209999084472656
2025-07-02,53.70000076293945
2025-07-03,54.310001373291016
2025-07-07,54.36000061035156
2025-07-08,52.599998474121094
2025-07-09,54.119998931884766
2025-07-10,53.310001373291016
2025-07-11,52.439998626708984
2025-07-14,53.2599983215332
2025-07-15,53.459999084472656
2025-07-16,52.880001068115234
2025-07-17,54.2400016784668
2025-07-18,53.119998931884766
2025-07-21,53.209999084472656
2025-07-22,50.36000061035156
2025-07-23,51.63999938964844
2025-07-24,49.95000076293945
2025-07-25,50.7599983215332
2025-07-28,50.95000076293945
2025-07-29,51.75
2025-07-30,50.68000030517578
2025-07-31,48.56999969482422
2025-08-01,47.029998779296875
2025-08-04,47.599998474121094
2025-08-05,47.150001525878906
2025-08-06,46.810001373291016
2025-08-07,45.15999984741211
2025-08-08,45.65999984741211
2025-08-11,45.720001220703125
2025-08-12,49.810001373291016
2025-08-13,48.189998626708984
2025-08-14,44.209999084472656
2025-08-15,45.34000015258789
2025-08-18,45.220001220703125
2025-08-19,45.029998779296875
2025-08-20,45.2400016784668
2025-08-21,44.58000183105469
2025-08-22,46.560001373291016
2025-08-25,45.59000015258789
2025-08-26,45.18000030517578
2025-08-27,45.18000030517578
2025-08-28,44.59000015258789
2025-08-29,45.08000183105469
2025-09-02,44.790000915527344
2025-09-03,44.79999923706055
2025-09-04,46.04999923706055
2025-09-05,45.52000045776367
2025-09-08,45.20000076293945
2025-09-09,44.38999938964844
2025-09-10,42.849998474121094
2025-09-11,43.29999923706055
2025-09-12,42.88999938964844
2025-09-15,42.66999816894531
2025-09-16,43.02000045776367
2025-09-17,43.84000015258789
2025-09-18,44.9900016784668
2025-09-19,45.22999954223633
