Date,SNEX
2019-03-14,18.955556869506836
2019-03-15,18.364444732666016
2019-03-18,18.76444435119629
2019-03-19,18.65333366394043
2019-03-20,18.422222137451172
2019-03-21,18.231111526489258
2019-03-22,17.360000610351562
2019-03-25,17.471111297607422
2019-03-26,17.573333740234375
2019-03-27,17.315555572509766
2019-03-28,17.11111068725586
2019-03-29,17.226667404174805
2019-04-01,18.017778396606445
2019-04-02,17.768888473510742
2019-04-03,17.688888549804688
2019-04-04,17.688888549804688
2019-04-05,17.906667709350586
2019-04-08,17.69333267211914
2019-04-09,17.35555648803711
2019-04-10,17.719999313354492
2019-04-11,17.426666259765625
2019-04-12,17.413333892822266
2019-04-15,17.404443740844727
2019-04-16,17.733333587646484
2019-04-17,17.746667861938477
2019-04-18,17.64444351196289
2019-04-22,17.648889541625977
2019-04-23,18.0222225189209
2019-04-24,18.079999923706055
2019-04-25,18.004444122314453
2019-04-26,18.288888931274414
2019-04-29,18.706666946411133
2019-04-30,18.02666664123535
2019-05-01,17.422222137451172
2019-05-02,17.377777099609375
2019-05-03,17.768888473510742
2019-05-06,17.746667861938477
2019-05-07,17.546667098999023
2019-05-08,16.68000030517578
2019-05-09,16.697778701782227
2019-05-10,16.55555534362793
2019-05-13,16.475555419921875
2019-05-14,16.46666717529297
2019-05-15,16.382221221923828
2019-05-16,16.324443817138672
2019-05-17,16.0
2019-05-20,16.008888244628906
2019-05-21,16.373332977294922
2019-05-22,16.22222137451172
2019-05-23,16.231111526489258
2019-05-24,16.204444885253906
2019-05-28,15.928889274597168
2019-05-29,16.031110763549805
2019-05-30,15.822221755981445
2019-05-31,15.448888778686523
2019-06-03,15.457777976989746
2019-06-04,15.884444236755371
2019-06-05,15.453332901000977
2019-06-06,15.453332901000977
2019-06-07,15.222222328186035
2019-06-10,15.653332710266113
2019-06-11,15.675556182861328
2019-06-12,15.711111068725586
2019-06-13,15.706666946411133
2019-06-14,15.631111145019531
2019-06-17,15.568888664245605
2019-06-18,15.933333396911621
