Date,JXN
2025-05-21,79.94307708740234
2025-05-22,79.82520294189453
2025-05-23,79.4912109375
2025-05-27,82.69364929199219
2025-05-28,80.66020202636719
2025-05-29,81.34783172607422
2025-05-30,80.46372985839844
2025-06-02,81.18083953857422
2025-06-03,82.9392318725586
2025-06-04,81.1513671875
2025-06-05,80.30655670166016
2025-06-06,82.02565002441406
2025-06-09,81.56394958496094
2025-06-10,82.74276733398438
2025-06-11,82.26141357421875
2025-06-12,82.11264038085938
2025-06-13,80.78359985351562
2025-06-16,83.05487060546875
2025-06-17,83.25323486328125
2025-06-18,85.15752410888672
2025-06-20,83.96734619140625
2025-06-23,84.20538330078125
2025-06-24,85.95098114013672
2025-06-25,85.8617172241211
2025-06-26,87.92469787597656
2025-06-27,88.76774597167969
2025-06-30,88.06355285644531
2025-07-01,88.52970886230469
2025-07-02,87.39904022216797
2025-07-03,88.23216247558594
2025-07-07,87.30976867675781
2025-07-08,88.18257141113281
2025-07-09,85.02859497070312
2025-07-10,87.17091369628906
2025-07-11,86.31795501708984
2025-07-14,87.35936737060547
2025-07-15,84.1557846069336
2025-07-16,85.63359069824219
2025-07-17,87.80567932128906
2025-07-18,86.78411102294922
2025-07-21,86.5758285522461
2025-07-22,87.79576110839844
2025-07-23,88.71814727783203
2025-07-24,86.90312957763672
2025-07-25,87.45854187011719
2025-07-28,87.26018524169922
2025-07-29,87.53788757324219
2025-07-30,85.2666244506836
2025-07-31,86.84361267089844
2025-08-01,83.37225341796875
2025-08-04,83.95742797851562
2025-08-05,85.75261688232422
2025-08-06,91.94155883789062
2025-08-07,88.19248962402344
2025-08-08,89.8190689086914
2025-08-11,90.80097198486328
2025-08-12,93.5185546875
2025-08-13,95.6212158203125
2025-08-14,95.66088104248047
2025-08-15,93.66732788085938
2025-08-18,93.19125366210938
2025-08-19,94.9566879272461
2025-08-20,95.50218963623047
2025-08-21,94.65914916992188
2025-08-22,97.66435241699219
2025-08-25,96.91056823730469
2025-08-26,97.73377990722656
2025-08-27,97.04942321777344
2025-08-28,97.43623352050781
2025-08-29,97.99166107177734
2025-09-02,96.36507415771484
2025-09-03,95.9088363647461
2025-09-04,97.35689544677734
2025-09-05,94.6393051147461
2025-09-08,95.16497039794922
2025-09-09,95.68071746826172
2025-09-10,96.07744598388672
2025-09-11,98.20985412597656
2025-09-12,96.97999572753906
2025-09-15,96.77999877929688
2025-09-16,93.83999633789062
2025-09-17,96.79000091552734
2025-09-18,99.58000183105469
2025-09-19,100.79000091552734
