Date,BY
2024-11-29,31.0698184967041
2024-12-02,31.030261993408203
2024-12-03,30.83249282836914
2024-12-04,30.91160011291504
2024-12-05,30.842382431030273
2024-12-06,31.198366165161133
2024-12-09,30.812713623046875
2024-12-10,30.881935119628906
2024-12-11,31.406028747558594
2024-12-12,30.931377410888672
2024-12-13,30.773162841796875
2024-12-16,30.891822814941406
2024-12-17,30.407283782958984
2024-12-18,28.78556251525879
2024-12-19,28.56801414489746
2024-12-20,28.894336700439453
2024-12-23,28.835006713867188
2024-12-24,28.844892501831055
2024-12-26,29.062440872192383
2024-12-27,28.63723373413086
2024-12-30,28.63723373413086
2024-12-31,28.676786422729492
2025-01-02,28.10325050354004
2025-01-03,28.152694702148438
2025-01-06,27.796709060668945
2025-01-07,27.411054611206055
2025-01-08,27.54949378967285
2025-01-10,26.570528030395508
2025-01-13,26.9166259765625
2025-01-14,27.391279220581055
2025-01-15,27.984590530395508
2025-01-16,27.875816345214844
2025-01-17,28.192251205444336
2025-01-21,28.360355377197266
2025-01-22,27.954925537109375
2025-01-23,28.024145126342773
2025-01-24,28.835006713867188
2025-01-27,28.904224395751953
2025-01-28,28.94378089904785
2025-01-29,29.18110466003418
2025-01-30,29.220659255981445
2025-01-31,29.01300048828125
2025-02-03,28.528461456298828
2025-02-04,29.084142684936523
2025-02-05,29.481061935424805
2025-02-06,29.987131118774414
2025-02-07,29.44137191772461
2025-02-10,29.133758544921875
2025-02-11,29.897823333740234
2025-02-12,29.342140197753906
2025-02-13,29.40167808532715
2025-02-14,29.272680282592773
2025-02-18,29.590213775634766
2025-02-19,29.639829635620117
2025-02-20,29.272680282592773
2025-02-21,28.687227249145508
2025-02-24,28.320077896118164
2025-02-25,28.310155868530273
2025-02-26,28.072004318237305
2025-02-27,27.943004608154297
2025-02-28,28.320077896118164
2025-03-03,28.052160263061523
2025-03-04,27.466705322265625
2025-03-05,27.337705612182617
2025-03-06,27.059864044189453
2025-03-07,26.8415584564209
2025-03-10,26.03780174255371
2025-03-11,25.888957977294922
2025-03-12,26.07749366760254
2025-03-13,25.700420379638672
2025-03-14,26.365257263183594
2025-03-17,26.3255672454834
2025-03-18,26.097339630126953
2025-03-19,26.464488983154297
2025-03-20,26.4942569732666
2025-03-21,26.434717178344727
2025-03-24,26.851482391357422
2025-03-25,26.434717178344727
2025-03-26,26.55379295349121
2025-03-27,26.64310073852539
2025-03-28,25.968341827392578
2025-03-31,25.958417892456055
2025-04-01,26.19656753540039
2025-04-02,26.623254776000977
2025-04-03,24.807355880737305
2025-04-04,23.92421531677246
2025-04-07,23.805139541625977
2025-04-08,23.437992095947266
2025-04-09,24.549360275268555
2025-04-10,23.2296085357666
2025-04-11,23.070842742919922
2025-04-14,23.408220291137695
2025-04-15,23.656293869018555
2025-04-16,23.78529167175293
2025-04-17,23.993675231933594
2025-04-21,23.73567771911621
2025-04-22,24.866893768310547
2025-04-23,25.154661178588867
2025-04-24,25.462270736694336
2025-04-25,25.412654876708984
2025-04-28,25.452346801757812
2025-04-29,25.750036239624023
2025-04-30,25.343196868896484
2025-05-01,25.561500549316406
2025-05-02,26.226337432861328
2025-05-05,25.809574127197266
2025-05-06,25.809574127197266
2025-05-07,25.84941864013672
2025-05-08,26.24786949157715
2025-05-09,26.138294219970703
2025-05-12,26.845542907714844
2025-05-13,27.07465171813965
2025-05-14,26.945154190063477
2025-05-15,27.084613800048828
2025-05-16,26.985000610351562
2025-05-19,27.024843215942383
2025-05-20,27.07465171813965
2025-05-21,26.387325286865234
2025-05-22,26.018760681152344
2025-05-23,25.769729614257812
2025-05-27,26.317596435546875
2025-05-28,25.998838424682617
2025-05-29,25.978914260864258
2025-05-30,25.769729614257812
2025-06-02,25.600387573242188
2025-06-03,25.95899200439453
2025-06-04,25.69999885559082
2025-06-05,25.490814208984375
2025-06-06,26.21798324584961
2025-06-09,26.437131881713867
2025-06-10,26.61643409729004
2025-06-11,25.690038681030273
2025-06-12,25.57050323486328
2025-06-13,25.112285614013672
2025-06-16,25.152132034301758
2025-06-17,24.74372100830078
2025-06-18,24.893138885498047
2025-06-20,24.952905654907227
2025-06-23,25.421085357666016
2025-06-24,25.65019416809082
2025-06-25,25.64023208618164
2025-06-26,26.457054138183594
2025-06-27,26.6861629486084
2025-06-30,26.626394271850586
2025-07-01,27.542829513549805
2025-07-02,27.871549606323242
2025-07-03,28.26999855041504
2025-07-07,28.001047134399414
2025-07-08,28.17038917541504
2025-07-09,28.299882888793945
2025-07-10,28.15046501159668
2025-07-11,27.84166717529297
2025-07-14,28.32976722717285
2025-07-15,27.423295974731445
2025-07-16,27.62251853942871
2025-07-17,27.911396026611328
2025-07-18,27.62251853942871
2025-07-21,27.682287216186523
2025-07-22,27.801820755004883
2025-07-23,27.582674026489258
2025-07-24,26.93519401550293
2025-07-25,26.985000610351562
2025-07-28,27.263916015625
2025-07-29,27.214107513427734
2025-07-30,26.636356353759766
2025-07-31,26.198060989379883
2025-08-01,25.5107364654541
2025-08-04,25.69999885559082
2025-08-05,26.190000534057617
2025-08-06,25.639999389648438
2025-08-07,25.489999771118164
2025-08-08,25.739999771118164
2025-08-11,26.020000457763672
2025-08-12,27.010000228881836
2025-08-13,27.5
2025-08-14,27.5
2025-08-15,27.049999237060547
2025-08-18,27.459999084472656
2025-08-19,27.850000381469727
2025-08-20,27.709999084472656
2025-08-21,27.549999237060547
2025-08-22,28.93000030517578
2025-08-25,28.719999313354492
2025-08-26,29.1299991607666
2025-08-27,29.299999237060547
2025-08-28,29.049999237060547
2025-08-29,28.90999984741211
2025-09-02,28.84000015258789
2025-09-03,28.84000015258789
2025-09-04,29.18000030517578
2025-09-05,28.93000030517578
2025-09-08,29.440000534057617
2025-09-09,28.8700008392334
2025-09-10,28.809999465942383
2025-09-11,28.989999771118164
2025-09-12,29.040000915527344
2025-09-15,28.75
2025-09-16,28.299999237060547
2025-09-17,28.350000381469727
2025-09-18,29.270000457763672
2025-09-19,28.469999313354492
