Date,NUVL
2024-07-15,81.44999694824219
2024-07-16,84.01000213623047
2024-07-17,80.5
2024-07-18,79.83000183105469
2024-07-19,78.95999908447266
2024-07-22,81.13999938964844
2024-07-23,82.51000213623047
2024-07-24,80.30000305175781
2024-07-25,79.94999694824219
2024-07-26,81.61000061035156
2024-07-29,79.12000274658203
2024-07-30,77.9000015258789
2024-07-31,79.94000244140625
2024-08-01,76.22000122070312
2024-08-02,73.16000366210938
2024-08-05,71.73500061035156
2024-08-06,71.16000366210938
2024-08-07,67.44000244140625
2024-08-08,70.23999786376953
2024-08-09,69.98999786376953
2024-08-12,72.1500015258789
2024-08-13,71.44000244140625
2024-08-14,70.0
2024-08-15,71.91000366210938
2024-08-16,71.55999755859375
2024-08-19,74.87999725341797
2024-08-20,76.30000305175781
2024-08-21,82.66000366210938
2024-08-22,83.0
2024-08-23,85.31999969482422
2024-08-26,84.13999938964844
2024-08-27,84.27999877929688
2024-08-28,84.66999816894531
2024-08-29,85.5
2024-08-30,85.12999725341797
2024-09-03,83.63999938964844
2024-09-04,84.58000183105469
2024-09-05,84.95999908447266
2024-09-06,86.25
2024-09-09,89.23999786376953
2024-09-10,87.48999786376953
2024-09-11,85.62999725341797
2024-09-12,81.68000030517578
2024-09-13,87.44999694824219
2024-09-16,112.16999816894531
2024-09-17,104.75
2024-09-18,102.62999725341797
2024-09-19,103.25
2024-09-20,108.0
2024-09-23,102.05000305175781
2024-09-24,101.30000305175781
2024-09-25,100.44999694824219
2024-09-26,101.05000305175781
2024-09-27,99.0999984741211
2024-09-30,102.30000305175781
2024-10-01,103.0199966430664
2024-10-02,103.55999755859375
2024-10-03,103.5
2024-10-04,104.93000030517578
2024-10-07,103.37000274658203
2024-10-08,102.4000015258789
2024-10-09,101.2699966430664
2024-10-10,102.43000030517578
2024-10-11,103.58999633789062
2024-10-14,103.29000091552734
2024-10-15,102.41999816894531
2024-10-16,104.80999755859375
2024-10-17,102.16000366210938
2024-10-18,103.68000030517578
2024-10-21,101.16500091552734
2024-10-22,102.51000213623047
2024-10-23,93.70999908447266
2024-10-24,93.62999725341797
2024-10-25,90.69999694824219
2024-10-28,92.69000244140625
2024-10-29,90.91999816894531
2024-10-30,90.23999786376953
2024-10-31,88.48999786376953
2024-11-01,89.22000122070312
2024-11-04,89.52999877929688
2024-11-05,91.91000366210938
2024-11-06,94.08999633789062
2024-11-07,94.08999633789062
2024-11-08,95.41999816894531
2024-11-11,94.38999938964844
2024-11-12,90.98999786376953
2024-11-13,90.33999633789062
2024-11-14,90.18000030517578
2024-11-15,86.87999725341797
2024-11-18,87.69000244140625
2024-11-19,91.05999755859375
2024-11-20,91.16999816894531
2024-11-21,92.7300033569336
2024-11-22,94.93000030517578
2024-11-25,95.62000274658203
2024-11-26,96.30000305175781
2024-11-27,96.76000213623047
2024-11-29,96.68000030517578
2024-12-02,94.2699966430664
2024-12-03,94.75
2024-12-04,94.22000122070312
2024-12-05,93.7300033569336
2024-12-06,94.30999755859375
2024-12-09,93.91000366210938
2024-12-10,92.95999908447266
2024-12-11,93.61000061035156
2024-12-12,86.81999969482422
2024-12-13,86.86000061035156
2024-12-16,87.41999816894531
2024-12-17,88.0999984741211
2024-12-18,83.44999694824219
2024-12-19,84.63999938964844
2024-12-20,84.22000122070312
2024-12-23,83.8499984741211
2024-12-24,82.6500015258789
2024-12-26,82.05999755859375
2024-12-27,80.30000305175781
2024-12-30,77.87000274658203
2024-12-31,78.27999877929688
2025-01-02,79.98999786376953
2025-01-03,80.77999877929688
2025-01-06,78.08999633789062
2025-01-07,80.12000274658203
2025-01-08,78.25
2025-01-10,76.61000061035156
2025-01-13,71.86000061035156
2025-01-14,72.38999938964844
2025-01-15,77.44000244140625
2025-01-16,75.98999786376953
2025-01-17,75.83999633789062
2025-01-21,78.27999877929688
2025-01-22,81.31999969482422
2025-01-23,83.69999694824219
2025-01-24,82.2300033569336
2025-01-27,82.58999633789062
2025-01-28,85.3499984741211
2025-01-29,85.5199966430664
2025-01-30,87.75
2025-01-31,85.80999755859375
2025-02-03,84.8499984741211
2025-02-04,85.91999816894531
2025-02-05,88.95999908447266
2025-02-06,86.69999694824219
2025-02-07,85.68000030517578
2025-02-10,83.33999633789062
2025-02-11,82.9000015258789
2025-02-12,81.23999786376953
2025-02-13,80.94999694824219
2025-02-14,77.93000030517578
2025-02-18,79.19000244140625
2025-02-19,80.26000213623047
2025-02-20,82.38999938964844
2025-02-21,79.48999786376953
2025-02-24,78.02999877929688
2025-02-25,75.88999938964844
2025-02-26,77.04000091552734
2025-02-27,74.91000366210938
2025-02-28,74.9800033569336
2025-03-03,71.02999877929688
2025-03-04,71.61000061035156
2025-03-05,71.98999786376953
2025-03-06,72.94000244140625
2025-03-07,71.06999969482422
2025-03-10,67.37999725341797
2025-03-11,70.25
2025-03-12,72.5199966430664
2025-03-13,74.4800033569336
2025-03-14,77.01000213623047
2025-03-17,77.0199966430664
2025-03-18,76.66000366210938
2025-03-19,77.56999969482422
2025-03-20,77.63999938964844
2025-03-21,77.95999908447266
2025-03-24,77.13999938964844
2025-03-25,74.9800033569336
2025-03-26,73.93000030517578
2025-03-27,73.62000274658203
2025-03-28,73.05000305175781
2025-03-31,70.91999816894531
2025-04-01,68.0
2025-04-02,70.45999908447266
2025-04-03,68.31999969482422
2025-04-04,65.73999786376953
2025-04-07,64.68000030517578
2025-04-08,59.31999969482422
2025-04-09,64.69999694824219
2025-04-10,61.9900016784668
2025-04-11,66.29000091552734
2025-04-14,70.0
2025-04-15,70.77999877929688
2025-04-16,69.97000122070312
2025-04-17,71.63999938964844
2025-04-21,69.94999694824219
2025-04-22,71.38999938964844
2025-04-23,72.70999908447266
2025-04-24,73.9800033569336
2025-04-25,73.4800033569336
2025-04-28,75.19999694824219
