Date,AIP
2025-08-04,9.449999809265137
2025-08-05,13.0
2025-08-06,9.885000228881836
2025-08-07,9.3100004196167
2025-08-08,9.300000190734863
2025-08-11,9.100000381469727
2025-08-12,9.960000038146973
2025-08-13,10.119999885559082
2025-08-14,9.479999542236328
2025-08-15,9.390000343322754
2025-08-18,9.520000457763672
2025-08-19,9.079999923706055
2025-08-20,8.979999542236328
2025-08-21,9.180000305175781
2025-08-22,9.970000267028809
2025-08-25,9.779999732971191
2025-08-26,9.789999961853027
2025-08-27,9.699999809265137
2025-08-28,9.789999961853027
2025-08-29,9.420000076293945
2025-09-02,9.050000190734863
2025-09-03,8.829999923706055
2025-09-04,8.84000015258789
2025-09-05,8.859999656677246
2025-09-08,8.59000015258789
2025-09-09,8.720000267028809
2025-09-10,8.65999984741211
2025-09-11,8.930000305175781
2025-09-12,8.75
2025-09-15,8.930000305175781
2025-09-16,9.130000114440918
2025-09-17,9.229999542236328
2025-09-18,10.289999961853027
2025-09-19,9.869999885559082
