Date,HAYW
2024-12-17,16.079999923706055
2024-12-18,15.5
2024-12-19,15.34000015258789
2024-12-20,15.4399995803833
2024-12-23,15.550000190734863
2024-12-24,15.449999809265137
2024-12-26,15.59000015258789
2024-12-27,15.4399995803833
2024-12-30,15.279999732971191
2024-12-31,15.289999961853027
2025-01-02,15.180000305175781
2025-01-03,15.199999809265137
2025-01-06,14.930000305175781
2025-01-07,14.760000228881836
2025-01-08,14.5
2025-01-10,14.350000381469727
2025-01-13,14.3100004196167
2025-01-14,14.430000305175781
2025-01-15,14.880000114440918
2025-01-16,14.9399995803833
2025-01-17,15.100000381469727
2025-01-21,15.220000267028809
2025-01-22,15.170000076293945
2025-01-23,15.180000305175781
2025-01-24,15.079999923706055
2025-01-27,15.220000267028809
2025-01-28,15.109999656677246
2025-01-29,14.770000457763672
2025-01-30,15.260000228881836
2025-01-31,15.0600004196167
2025-02-03,14.329999923706055
2025-02-04,14.25
2025-02-05,14.600000381469727
2025-02-06,14.6899995803833
2025-02-07,14.15999984741211
2025-02-10,14.050000190734863
2025-02-11,14.350000381469727
2025-02-12,14.100000381469727
2025-02-13,14.170000076293945
2025-02-14,14.5
2025-02-18,14.420000076293945
2025-02-19,14.680000305175781
2025-02-20,14.4399995803833
2025-02-21,14.25
2025-02-24,14.289999961853027
2025-02-25,14.40999984741211
2025-02-26,14.380000114440918
2025-02-27,14.760000228881836
2025-02-28,14.489999771118164
2025-03-03,14.640000343322754
2025-03-04,14.199999809265137
2025-03-05,14.640000343322754
2025-03-06,14.84000015258789
2025-03-07,15.0
2025-03-10,14.470000267028809
2025-03-11,14.1899995803833
2025-03-12,14.029999732971191
2025-03-13,13.640000343322754
2025-03-14,14.15999984741211
2025-03-17,14.25
2025-03-18,14.220000267028809
2025-03-19,14.40999984741211
2025-03-20,14.229999542236328
2025-03-21,13.989999771118164
2025-03-24,14.260000228881836
2025-03-25,14.399999618530273
2025-03-26,14.239999771118164
2025-03-27,14.010000228881836
2025-03-28,13.739999771118164
2025-03-31,13.920000076293945
2025-04-01,13.670000076293945
2025-04-02,14.0600004196167
2025-04-03,12.430000305175781
2025-04-04,12.199999809265137
2025-04-07,11.720000267028809
2025-04-08,11.319999694824219
2025-04-09,12.399999618530273
2025-04-10,11.9399995803833
2025-04-11,12.039999961853027
2025-04-14,12.220000267028809
2025-04-15,12.119999885559082
2025-04-16,11.890000343322754
2025-04-17,12.0
2025-04-21,11.600000381469727
2025-04-22,12.050000190734863
2025-04-23,12.5
2025-04-24,12.779999732971191
2025-04-25,12.890000343322754
2025-04-28,13.15999984741211
2025-04-29,13.25
2025-04-30,13.329999923706055
2025-05-01,14.020000457763672
2025-05-02,14.039999961853027
2025-05-05,14.050000190734863
2025-05-06,13.819999694824219
2025-05-07,13.760000228881836
2025-05-08,14.050000190734863
2025-05-09,14.180000305175781
2025-05-12,14.739999771118164
2025-05-13,14.760000228881836
2025-05-14,14.470000267028809
2025-05-15,14.34000015258789
2025-05-16,14.489999771118164
2025-05-19,14.430000305175781
2025-05-20,14.3100004196167
2025-05-21,13.770000457763672
2025-05-22,13.739999771118164
2025-05-23,13.609999656677246
2025-05-27,14.050000190734863
2025-05-28,13.960000038146973
2025-05-29,14.069999694824219
2025-05-30,13.949999809265137
2025-06-02,13.760000228881836
2025-06-03,14.100000381469727
2025-06-04,14.149999618530273
2025-06-05,14.180000305175781
2025-06-06,14.029999732971191
2025-06-09,14.210000038146973
2025-06-10,14.279999732971191
2025-06-11,14.130000114440918
2025-06-12,13.930000305175781
2025-06-13,13.65999984741211
2025-06-16,13.779999732971191
2025-06-17,13.520000457763672
2025-06-18,13.5
2025-06-20,13.399999618530273
2025-06-23,13.600000381469727
2025-06-24,13.949999809265137
2025-06-25,13.800000190734863
2025-06-26,13.770000457763672
2025-06-27,13.8100004196167
2025-06-30,13.800000190734863
2025-07-01,14.15999984741211
2025-07-02,14.34000015258789
2025-07-03,14.199999809265137
2025-07-07,14.119999885559082
2025-07-08,14.510000228881836
2025-07-09,14.600000381469727
2025-07-10,15.229999542236328
2025-07-11,14.920000076293945
2025-07-14,14.8100004196167
2025-07-15,14.319999694824219
2025-07-16,14.40999984741211
2025-07-17,14.710000038146973
2025-07-18,14.670000076293945
2025-07-21,14.369999885559082
2025-07-22,14.819999694824219
2025-07-23,15.0
2025-07-24,15.050000190734863
2025-07-25,15.100000381469727
2025-07-28,14.970000267028809
2025-07-29,14.960000038146973
2025-07-30,15.430000305175781
2025-07-31,15.380000114440918
2025-08-01,15.170000076293945
2025-08-04,15.460000038146973
2025-08-05,15.579999923706055
2025-08-06,15.550000190734863
2025-08-07,15.670000076293945
2025-08-08,15.180000305175781
2025-08-11,15.300000190734863
2025-08-12,15.720000267028809
2025-08-13,16.510000228881836
2025-08-14,16.200000762939453
2025-08-15,15.890000343322754
2025-08-18,15.760000228881836
2025-08-19,16.139999389648438
2025-08-20,15.84000015258789
2025-08-21,15.8100004196167
2025-08-22,16.559999465942383
2025-08-25,16.280000686645508
2025-08-26,16.229999542236328
2025-08-27,16.270000457763672
2025-08-28,16.200000762939453
2025-08-29,16.079999923706055
2025-09-02,15.770000457763672
2025-09-03,15.5600004196167
2025-09-04,16.010000228881836
2025-09-05,16.260000228881836
2025-09-08,16.209999084472656
2025-09-09,15.640000343322754
2025-09-10,15.699999809265137
2025-09-11,16.059999465942383
2025-09-12,15.59000015258789
2025-09-15,15.569999694824219
2025-09-16,15.5600004196167
2025-09-17,15.109999656677246
2025-09-18,15.319999694824219
2025-09-19,14.920000076293945
