Date,SHO
2013-09-09,8.239578247070312
2013-09-10,8.368826866149902
2013-09-11,8.439913749694824
2013-09-12,8.362363815307617
2013-09-13,8.401138305664062
2013-09-16,8.472225189208984
2013-09-17,8.452838897705078
2013-09-18,8.717796325683594
2013-09-19,8.575623512268066
2013-09-20,8.420525550842285
2013-09-23,8.426989555358887
2013-09-24,8.388215065002441
2013-09-25,8.342975616455078
2013-09-26,8.368927001953125
2013-09-27,8.3364896774292
2013-09-30,8.265124320983887
2013-10-01,8.368927001953125
2013-10-02,8.362441062927246
2013-10-03,8.21971321105957
2013-10-04,8.291075706481934
2013-10-07,8.401365280151367
2013-10-08,8.174300193786621
2013-10-09,8.109427452087402
2013-10-10,8.388391494750977
2013-10-11,8.518141746520996
2013-10-14,8.45975399017334
2013-10-15,8.420828819274902
2013-10-16,8.511652946472168
2013-10-17,8.680330276489258
2013-10-18,8.790616989135742
2013-10-21,8.790616989135742
2013-10-22,8.842517852783203
2013-10-23,8.881443977355957
2013-10-24,9.056610107421875
2013-10-25,9.121484756469727
2013-10-28,9.063093185424805
2013-10-29,8.797103881835938
2013-10-30,8.667352676391602
2013-10-31,8.595988273620605
2013-11-01,8.706280708312988
2013-11-04,8.7581787109375
2013-11-05,8.62843132019043
2013-11-06,8.634918212890625
2013-11-07,8.368927001953125
2013-11-08,8.427313804626465
2013-11-11,8.472728729248047
2013-11-12,8.537604331970215
2013-11-13,8.647892951965332
2013-11-14,8.66086483001709
2013-11-15,8.732232093811035
2013-11-18,8.647892951965332
2013-11-19,8.550580024719238
2013-11-20,8.37541389465332
2013-11-21,8.48570442199707
2013-11-22,8.427313804626465
2013-11-25,8.362441062927246
2013-11-26,8.349466323852539
2013-11-27,8.446776390075684
2013-11-29,8.479214668273926
2013-12-02,8.278101921081543
2013-12-03,8.141862869262695
2013-12-04,8.148353576660156
2013-12-05,8.381900787353516
2013-12-06,8.563552856445312
2013-12-09,8.563552856445312
2013-12-10,8.45975399017334
2013-12-11,8.1353759765625
2013-12-12,8.193764686584473
2013-12-13,8.258639335632324
2013-12-16,8.407853126525879
2013-12-17,8.427313804626465
2013-12-18,8.634918212890625
2013-12-19,8.570040702819824
2013-12-20,8.634918212890625
2013-12-23,8.738716125488281
2013-12-24,8.732232093811035
2013-12-26,8.732232093811035
2013-12-27,8.777811050415039
2013-12-30,8.751763343811035
2013-12-31,8.725715637207031
2014-01-02,8.67362117767334
2014-01-03,8.751763343811035
2014-01-06,8.69966983795166
2014-01-07,8.71269416809082
2014-01-08,8.693159103393555
2014-01-09,8.667113304138184
2014-01-10,8.686650276184082
2014-01-13,8.536876678466797
2014-01-14,8.660599708557129
2014-01-15,8.738741874694824
2014-01-16,8.784322738647461
2014-01-17,8.71269416809082
2014-01-21,8.693159103393555
2014-01-22,8.803858757019043
2014-01-23,8.751763343811035
2014-01-24,8.543386459350586
2014-01-27,8.348037719726562
2014-01-28,8.308967590332031
2014-01-29,8.263385772705078
2014-01-30,8.354549407958984
2014-01-31,8.354549407958984
2014-02-03,8.152685165405273
2014-02-04,8.198266983032227
2014-02-05,8.113615989685059
2014-02-06,8.178730010986328
2014-02-07,8.230827331542969
2014-02-10,8.393621444702148
2014-02-11,8.536876678466797
2014-02-12,8.608509063720703
2014-02-13,8.660599708557129
2014-02-14,8.725715637207031
2014-02-18,8.732231140136719
2014-02-19,8.732231140136719
2014-02-20,8.71269416809082
2014-02-21,8.693159103393555
2014-02-24,8.764787673950195
2014-02-25,8.882000923156738
2014-02-26,8.947117805480957
2014-02-27,8.803858757019043
2014-02-28,8.803858757019043
2014-03-03,8.797347068786621
2014-03-04,8.953628540039062
2014-03-05,8.842926025390625
2014-03-06,8.862465858459473
2014-03-07,8.790834426879883
2014-03-10,8.686650276184082
2014-03-11,8.738741874694824
2014-03-12,8.81688117980957
2014-03-13,8.82990550994873
2014-03-14,9.005719184875488
2014-03-17,9.109911918640137
2014-03-18,9.11642074584961
2014-03-19,8.882000923156738
2014-03-20,8.92106819152832
2014-03-21,9.11642074584961
2014-03-24,8.89502239227295
2014-03-25,9.044794082641602
2014-03-26,8.862465858459473
2014-03-27,8.862464904785156
2014-03-28,8.882071495056152
2014-03-31,8.973570823669434
2014-04-01,9.104286193847656
2014-04-02,9.189251899719238
2014-04-03,9.176180839538574
2014-04-04,9.104286193847656
2014-04-07,8.98664379119873
2014-04-08,9.104286193847656
2014-04-09,9.025860786437988
2014-04-10,8.731749534606934
2014-04-11,8.640251159667969
2014-04-14,8.777499198913574
