Date,CCSI
2025-07-11,21.239999771118164
2025-07-14,21.709999084472656
2025-07-15,19.829999923706055
2025-07-16,20.209999084472656
2025-07-17,20.899999618530273
2025-07-18,21.059999465942383
2025-07-21,20.959999084472656
2025-07-22,20.84000015258789
2025-07-23,21.59000015258789
2025-07-24,21.59000015258789
2025-07-25,21.030000686645508
2025-07-28,21.469999313354492
2025-07-29,21.260000228881836
2025-07-30,20.68000030517578
2025-07-31,20.18000030517578
2025-08-01,19.65999984741211
2025-08-04,20.1200008392334
2025-08-05,20.020000457763672
2025-08-06,20.1200008392334
2025-08-07,20.969999313354492
2025-08-08,23.84000015258789
2025-08-11,24.940000534057617
2025-08-12,25.649999618530273
2025-08-13,26.59000015258789
2025-08-14,25.649999618530273
2025-08-15,25.8799991607666
2025-08-18,26.34000015258789
2025-08-19,26.110000610351562
2025-08-20,25.350000381469727
2025-08-21,25.34000015258789
2025-08-22,26.84000015258789
2025-08-25,26.200000762939453
2025-08-26,26.049999237060547
2025-08-27,26.670000076293945
2025-08-28,26.700000762939453
2025-08-29,26.56999969482422
2025-09-02,26.489999771118164
2025-09-03,26.389999389648438
2025-09-04,26.68000030517578
2025-09-05,26.809999465942383
2025-09-08,27.149999618530273
2025-09-09,27.68000030517578
2025-09-10,26.940000534057617
2025-09-11,28.290000915527344
2025-09-12,27.6200008392334
2025-09-15,28.020000457763672
2025-09-16,28.280000686645508
2025-09-17,28.489999771118164
2025-09-18,29.34000015258789
2025-09-19,28.969999313354492
