Date,EFC
2022-10-13,8.105158805847168
2022-10-14,7.98946475982666
2022-10-17,8.13918399810791
2022-10-18,8.275290489196777
2022-10-19,8.309314727783203
2022-10-20,8.343344688415527
2022-10-21,8.370562553405762
2022-10-24,8.39097785949707
2022-10-25,8.642778396606445
2022-10-26,8.846936225891113
2022-10-27,8.949018478393555
2022-10-28,9.17618465423584
2022-10-31,9.210603713989258
2022-11-01,9.024739265441895
2022-11-02,8.749384880065918
2022-11-03,8.783803939819336
2022-11-04,9.1004638671875
2022-11-07,9.224371910095215
2022-11-08,9.389585494995117
2022-11-09,9.403353691101074
2022-11-10,9.905872344970703
2022-11-11,10.02978229522705
2022-11-14,9.864571571350098
2022-11-15,9.871455192565918
2022-11-16,9.72000789642334
2022-11-17,9.506610870361328
2022-11-18,9.492844581604004
2022-11-21,9.575448989868164
2022-11-22,9.630517959594727
2022-11-23,9.602981567382812
2022-11-25,9.664939880371094
2022-11-28,9.47219181060791
2022-11-29,9.430431365966797
2022-11-30,9.493066787719727
2022-12-01,9.660102844238281
2022-12-02,9.583548545837402
2022-12-05,9.291234970092773
2022-12-06,9.172924041748047
2022-12-07,9.319075584411621
2022-12-08,9.444351196289062
2022-12-09,9.458271980285645
2022-12-12,9.423473358154297
2022-12-13,9.555706977844238
2022-12-14,9.416513442993164
2022-12-15,9.326037406921387
2022-12-16,8.915411949157715
2022-12-19,9.152043342590332
2022-12-20,8.8875732421875
2022-12-21,9.026768684387207
2022-12-22,8.971090316772461
2022-12-23,9.026768684387207
2022-12-27,8.964129447937012
2022-12-28,8.609185218811035
2022-12-29,8.8416748046875
2022-12-30,8.714862823486328
2023-01-03,8.855764389038086
2023-01-04,9.116433143615723
2023-01-05,9.08825397491455
2023-01-06,9.137571334838867
2023-01-09,9.130528450012207
2023-01-10,9.306653022766113
2023-01-11,9.525054931640625
2023-01-12,9.546189308166504
2023-01-13,9.609593391418457
2023-01-17,9.609593391418457
2023-01-18,9.602551460266113
2023-01-19,9.623685836791992
2023-01-20,9.651866912841797
2023-01-23,9.750500679016113
2023-01-24,9.736409187316895
2023-01-25,9.680048942565918
2023-01-26,9.687092781066895
2023-01-27,9.75754451751709
2023-01-30,9.607975006103516
2023-01-31,9.778911590576172
2023-02-01,10.070924758911133
2023-02-02,10.006823539733887
2023-02-03,9.907114028930664
2023-02-06,9.70056438446045
2023-02-07,9.892867088317871
2023-02-08,9.814523696899414
2023-02-09,9.55099868774414
2023-02-10,9.70056438446045
2023-02-13,9.771790504455566
2023-02-14,9.672075271606445
2023-02-15,9.75754451751709
2023-02-16,9.778911590576172
2023-02-17,9.75754451751709
2023-02-21,9.45840835571289
2023-02-22,9.543876647949219
2023-02-23,9.501143455505371
