Date,CRGY
2025-08-27,9.300000190734863
2025-08-28,9.609999656677246
2025-08-29,9.539999961853027
2025-09-02,9.899999618530273
2025-09-03,9.430000305175781
2025-09-04,9.239999771118164
2025-09-05,8.760000228881836
2025-09-08,8.34000015258789
2025-09-09,8.220000267028809
2025-09-10,8.699999809265137
2025-09-11,8.800000190734863
2025-09-12,8.670000076293945
2025-09-15,8.420000076293945
2025-09-16,8.760000228881836
2025-09-17,8.760000228881836
2025-09-18,8.779999732971191
2025-09-19,8.40999984741211
