Date,DAVE
2025-02-04,98.80000305175781
2025-02-05,103.63999938964844
2025-02-06,108.30999755859375
2025-02-07,103.01499938964844
2025-02-10,109.4000015258789
2025-02-11,103.77999877929688
2025-02-12,108.31999969482422
2025-02-13,109.91999816894531
2025-02-14,117.30000305175781
2025-02-18,115.6500015258789
2025-02-19,113.12000274658203
2025-02-20,109.7300033569336
2025-02-21,100.9000015258789
2025-02-24,101.06999969482422
2025-02-25,99.5999984741211
2025-02-26,103.55000305175781
2025-02-27,96.73999786376953
2025-02-28,100.66000366210938
2025-03-03,95.02999877929688
2025-03-04,90.37999725341797
2025-03-05,91.41999816894531
2025-03-06,83.20999908447266
2025-03-07,83.36000061035156
2025-03-10,81.91999816894531
2025-03-11,81.81999969482422
2025-03-12,86.05999755859375
2025-03-13,81.80000305175781
2025-03-14,86.30000305175781
2025-03-17,87.23999786376953
2025-03-18,83.44000244140625
2025-03-19,86.08999633789062
2025-03-20,87.79000091552734
2025-03-21,90.56999969482422
2025-03-24,96.7300033569336
2025-03-25,96.9000015258789
2025-03-26,92.48999786376953
2025-03-27,88.25
2025-03-28,84.55000305175781
2025-03-31,82.66000366210938
2025-04-01,84.52999877929688
2025-04-02,85.08999633789062
2025-04-03,79.38999938964844
2025-04-04,70.80000305175781
2025-04-07,76.22000122070312
2025-04-08,74.18000030517578
2025-04-09,87.30000305175781
2025-04-10,82.51000213623047
2025-04-11,83.02999877929688
2025-04-14,83.19999694824219
2025-04-15,83.83999633789062
2025-04-16,82.16999816894531
2025-04-17,84.2699966430664
2025-04-21,80.66000366210938
2025-04-22,83.37000274658203
2025-04-23,85.91000366210938
2025-04-24,89.95999908447266
2025-04-25,92.93000030517578
2025-04-28,93.68000030517578
2025-04-29,95.22000122070312
2025-04-30,94.81999969482422
2025-05-01,96.43000030517578
2025-05-02,104.72000122070312
2025-05-05,104.75
2025-05-06,105.91999816894531
2025-05-07,107.83000183105469
2025-05-08,152.72999572753906
2025-05-09,167.22000122070312
2025-05-12,171.9199981689453
2025-05-13,181.75999450683594
2025-05-14,183.32000732421875
2025-05-15,183.85000610351562
2025-05-16,185.4499969482422
2025-05-19,182.97000122070312
2025-05-20,196.0399932861328
2025-05-21,193.6999969482422
2025-05-22,198.85000610351562
2025-05-23,197.32000732421875
2025-05-27,209.0
2025-05-28,217.16000366210938
2025-05-29,208.32000732421875
2025-05-30,200.82000732421875
2025-06-02,209.0800018310547
2025-06-03,210.32000732421875
2025-06-04,207.0500030517578
2025-06-05,209.1699981689453
2025-06-06,221.5500030517578
2025-06-09,224.72000122070312
2025-06-10,224.5800018310547
2025-06-11,231.6699981689453
2025-06-12,238.25
2025-06-13,208.23500061035156
2025-06-16,216.67999267578125
2025-06-17,204.25999450683594
2025-06-18,200.8800048828125
2025-06-20,211.0
2025-06-23,214.72999572753906
2025-06-24,229.4199981689453
2025-06-25,226.11000061035156
2025-06-26,243.02999877929688
2025-06-27,249.63999938964844
2025-06-30,268.4100036621094
2025-07-01,260.6700134277344
2025-07-02,270.0299987792969
2025-07-03,281.7900085449219
2025-07-07,279.79998779296875
2025-07-08,262.07000732421875
2025-07-09,244.99000549316406
2025-07-10,229.97999572753906
2025-07-11,202.66000366210938
2025-07-14,214.0500030517578
2025-07-15,202.49000549316406
2025-07-16,191.0
2025-07-17,204.02000427246094
2025-07-18,218.10000610351562
2025-07-21,195.5399932861328
2025-07-22,194.0500030517578
2025-07-23,209.2100067138672
2025-07-24,208.99000549316406
2025-07-25,210.61000061035156
2025-07-28,213.1300048828125
2025-07-29,220.22999572753906
2025-07-30,240.1999969482422
2025-07-31,235.8000030517578
2025-08-01,232.72999572753906
2025-08-04,245.50999450683594
2025-08-05,238.8300018310547
2025-08-06,196.11000061035156
2025-08-07,191.38999938964844
2025-08-08,183.02000427246094
2025-08-11,186.72000122070312
2025-08-12,184.63999938964844
2025-08-13,200.49000549316406
2025-08-14,201.05999755859375
2025-08-15,201.38999938964844
2025-08-18,202.3000030517578
2025-08-19,190.0
2025-08-20,188.25
2025-08-21,186.25999450683594
2025-08-22,199.0
2025-08-25,198.00999450683594
2025-08-26,208.2100067138672
2025-08-27,207.80999755859375
2025-08-28,217.8300018310547
2025-08-29,213.22000122070312
2025-09-02,210.13999938964844
2025-09-03,204.7899932861328
2025-09-04,195.58999633789062
2025-09-05,194.64999389648438
2025-09-08,195.1999969482422
2025-09-09,217.16000366210938
2025-09-10,214.25
2025-09-11,224.8699951171875
2025-09-12,229.4199981689453
2025-09-15,218.92999267578125
2025-09-16,214.24000549316406
2025-09-17,218.69000244140625
2025-09-18,227.8000030517578
2025-09-19,238.5399932861328
