Date,CBL
2025-07-23,27.232683181762695
2025-07-24,27.00590705871582
2025-07-25,26.976329803466797
2025-07-28,26.62137794494629
2025-07-29,26.9368896484375
2025-07-30,26.95660972595215
2025-07-31,26.6805362701416
2025-08-01,26.18754768371582
2025-08-04,26.404462814331055
2025-08-05,27.558055877685547
2025-08-06,27.567914962768555
2025-08-07,27.725671768188477
2025-08-08,27.834129333496094
2025-08-11,28.28767967224121
2025-08-12,29.253934860229492
2025-08-13,29.86524200439453
2025-08-14,29.638465881347656
2025-08-15,29.953977584838867
2025-08-18,29.86524200439453
2025-08-19,30.259632110595703
2025-08-20,30.111736297607422
2025-08-21,29.776504516601562
2025-08-22,31.304767608642578
2025-08-25,31.097713470458984
2025-08-26,30.713180541992188
2025-08-27,30.94981575012207
2025-08-28,31.29490852355957
2025-08-29,31.403366088867188
2025-09-02,30.880796432495117
2025-09-03,30.920236587524414
2025-09-04,31.087852478027344
2025-09-05,31.55126190185547
2025-09-08,31.896352767944336
2025-09-09,31.561119079589844
2025-09-10,31.29490852355957
2025-09-11,32.04425048828125
2025-09-12,31.639999389648438
2025-09-15,31.600000381469727
2025-09-16,31.170000076293945
2025-09-17,31.110000610351562
2025-09-18,31.600000381469727
2025-09-19,30.350000381469727
