Date,PTLO
2025-07-30,10.029999732971191
2025-07-31,9.960000038146973
2025-08-01,9.510000228881836
2025-08-04,9.489999771118164
2025-08-05,7.28000020980835
2025-08-06,7.559999942779541
2025-08-07,7.71999979019165
2025-08-08,7.420000076293945
2025-08-11,7.849999904632568
2025-08-12,7.929999828338623
2025-08-13,8.0649995803833
2025-08-14,7.699999809265137
2025-08-15,7.630000114440918
2025-08-18,7.46999979019165
2025-08-19,7.360000133514404
2025-08-20,7.210000038146973
2025-08-21,7.130000114440918
2025-08-22,7.289999961853027
2025-08-25,7.039999961853027
2025-08-26,7.110000133514404
2025-08-27,7.0
2025-08-28,7.090000152587891
2025-08-29,7.079999923706055
2025-09-02,6.900000095367432
2025-09-03,6.789999961853027
2025-09-04,6.75
2025-09-05,6.820000171661377
2025-09-08,6.599999904632568
2025-09-09,6.519999980926514
2025-09-10,6.150000095367432
2025-09-11,6.139999866485596
2025-09-12,6.130000114440918
2025-09-15,6.059999942779541
2025-09-16,6.21999979019165
2025-09-17,6.21999979019165
2025-09-18,6.349999904632568
2025-09-19,6.340000152587891
